2025-12-21 22:00:43.155 | INFO | __main__:199 | Booting polymarket 15m live crypto price collector
2025-12-21 22:47:16.177 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.177609+00:00', '1766332036093', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.51', '1.07', '0.52', '0.6']
2025-12-21 22:47:16.178 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.178716+00:00', '1766332036093', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '0.6', '0.49', '1.07']
2025-12-21 22:47:16.205 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.205458+00:00', '1766332036122', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:16.486 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.485939+00:00', '1766332036399', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '370.01', '0.52', '0.6']
2025-12-21 22:47:16.487 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.487265+00:00', '1766332036399', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '0.6', '0.5', '370.01']
2025-12-21 22:47:16.494 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.493935+00:00', '1766332036408', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '370.01', '0.53', '263.28']
2025-12-21 22:47:16.494 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.494802+00:00', '1766332036408', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.47', '263.28', '0.5', '370.01']
2025-12-21 22:47:16.524 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.524236+00:00', '1766332036437', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:16.527 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.527493+00:00', '1766332036445', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:16.652 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.652697+00:00', '1766332036566', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '466.02', '0.53', '187.97']
2025-12-21 22:47:16.654 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.654030+00:00', '1766332036566', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.47', '187.97', '0.5', '466.02']
2025-12-21 22:47:16.678 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.678206+00:00', '1766332036593', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:16.825 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.825002+00:00', '1766332036732', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '466.02', '0.53', '178.53']
2025-12-21 22:47:16.826 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.826350+00:00', '1766332036732', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.47', '178.53', '0.5', '466.02']
2025-12-21 22:47:16.836 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.836294+00:00', '1766332036749', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '481.02', '0.53', '285.45']
2025-12-21 22:47:16.837 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.837142+00:00', '1766332036749', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.47', '285.45', '0.5', '481.02']
2025-12-21 22:47:16.846 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.846101+00:00', '1766332036762', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:16.862 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:16.862235+00:00', '1766332036777', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:17.067 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.067729+00:00', '1766332036928', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:17.073 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.072971+00:00', '1766332036933', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:17.093 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.093156+00:00', '1766332036960', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:17.107 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.107852+00:00', '1766332036897', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '481.02', '0.52', '26.28']
2025-12-21 22:47:17.109 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.109010+00:00', '1766332036897', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '26.28', '0.5', '481.02']
2025-12-21 22:47:17.110 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.110056+00:00', '1766332036904', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '481.02', '0.52', '22.56']
2025-12-21 22:47:17.110 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.110701+00:00', '1766332036904', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '22.56', '0.5', '481.02']
2025-12-21 22:47:17.121 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.121898+00:00', '1766332036932', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '481.02', '0.52', '16.51']
2025-12-21 22:47:17.122 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.122388+00:00', '1766332036932', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '16.51', '0.5', '481.02']
2025-12-21 22:47:17.137 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.137391+00:00', '1766332037028', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:17.139 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.139304+00:00', '1766332036999', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '481.02', '0.52', '28.51']
2025-12-21 22:47:17.139 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.139910+00:00', '1766332036999', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '28.51', '0.5', '481.02']
2025-12-21 22:47:17.145 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.145882+00:00', '1766332037028', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '481.02', '0.52', '8.91']
2025-12-21 22:47:17.146 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.146967+00:00', '1766332037028', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '8.91', '0.5', '481.02']
2025-12-21 22:47:17.149 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.149381+00:00', '1766332037058', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:17.163 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.163276+00:00', '1766332037078', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '481.02', '0.52', '6.98']
2025-12-21 22:47:17.164 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.164196+00:00', '1766332037078', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '6.98', '0.5', '481.02']
2025-12-21 22:47:17.192 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.192017+00:00', '1766332037108', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:17.315 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.315395+00:00', '1766332037228', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '466.02', '0.52', '25.03']
2025-12-21 22:47:17.316 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.316728+00:00', '1766332037228', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '25.03', '0.5', '466.02']
2025-12-21 22:47:17.341 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.341440+00:00', '1766332037259', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:17.454 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.454308+00:00', '1766332037368', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '466.02', '0.52', '22.78']
2025-12-21 22:47:17.455 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.455587+00:00', '1766332037368', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '22.78', '0.5', '466.02']
2025-12-21 22:47:17.504 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.504590+00:00', '1766332037409', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:17.734 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.734198+00:00', '1766332037649', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '446.82', '0.52', '22.78']
2025-12-21 22:47:17.735 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.735520+00:00', '1766332037649', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '22.78', '0.5', '446.82']
2025-12-21 22:47:17.760 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.760690+00:00', '1766332037677', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:17.934 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.934069+00:00', '1766332037849', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '430.92', '0.52', '22.78']
2025-12-21 22:47:17.935 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.935376+00:00', '1766332037849', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '22.78', '0.5', '430.92']
2025-12-21 22:47:17.963 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:17.963601+00:00', '1766332037876', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:18.339 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:18.339672+00:00', '1766332038251', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '411.62', '0.52', '6.08']
2025-12-21 22:47:18.341 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:18.341607+00:00', '1766332038251', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '6.08', '0.5', '411.62']
2025-12-21 22:47:18.368 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:18.368402+00:00', '1766332038281', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:18.535 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:18.534903+00:00', '1766332038451', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.51', '5', '0.52', '1.08']
2025-12-21 22:47:18.536 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:18.536217+00:00', '1766332038451', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '1.08', '0.49', '5']
2025-12-21 22:47:18.560 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:18.560669+00:00', '1766332038478', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:18.941 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:18.941405+00:00', '1766332038856', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '447.22', '0.53', '320.4']
2025-12-21 22:47:18.942 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:18.942756+00:00', '1766332038856', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.47', '320.4', '0.5', '447.22']
2025-12-21 22:47:18.974 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:18.974430+00:00', '1766332038886', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:19.210 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:19.210187+00:00', '1766332039126', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '447.22', '0.53', '319.59']
2025-12-21 22:47:19.210 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:19.210750+00:00', '1766332039126', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.47', '319.59', '0.5', '447.22']
2025-12-21 22:47:19.245 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:19.245092+00:00', '1766332039153', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:19.659 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:19.659278+00:00', '1766332039576', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '447.22', '0.53', '314.59']
2025-12-21 22:47:19.660 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:19.660270+00:00', '1766332039576', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.47', '314.59', '0.5', '447.22']
2025-12-21 22:47:19.687 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:19.687617+00:00', '1766332039604', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:19.704 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:19.704048+00:00', '1766332039616', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '447.22', '0.53', '309.59']
2025-12-21 22:47:19.704 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:19.704946+00:00', '1766332039616', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.47', '309.59', '0.5', '447.22']
2025-12-21 22:47:19.732 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:19.732449+00:00', '1766332039649', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:20.179 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.179803+00:00', '1766332040094', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '437.22', '0.52', '150.42']
2025-12-21 22:47:20.180 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.180961+00:00', '1766332040094', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '150.42', '0.5', '437.22']
2025-12-21 22:47:20.206 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.206627+00:00', '1766332040123', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:20.626 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.626765+00:00', '1766332040541', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '437.22', '0.52', '142.18']
2025-12-21 22:47:20.629 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.629242+00:00', '1766332040541', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '142.18', '0.5', '437.22']
2025-12-21 22:47:20.652 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.652593+00:00', '1766332040569', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:20.780 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.779910+00:00', '1766332040691', 'eth-updown-15m-1766331900', '61938084118734571443088690302537362777665541674093517731991574534867505491990', 'Up', '0.4', '206.92', '0.43', '216.92']
2025-12-21 22:47:20.780 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.780906+00:00', '1766332040691', 'eth-updown-15m-1766331900', '109312294057519024400537753014324853306221872257878715440584976201282100634357', 'Down', '0.57', '216.92', '0.6', '206.92']
2025-12-21 22:47:20.782 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.782612+00:00', '1766332040696', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '437.22', '0.51', '7.7']
2025-12-21 22:47:20.783 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.783405+00:00', '1766332040696', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.49', '7.7', '0.5', '437.22']
2025-12-21 22:47:20.804 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.804778+00:00', '1766332040720', 'eth-updown-15m-1766331900', '109312294057519024400537753014324853306221872257878715440584976201282100634357', 'Down', None, None, None, None]
2025-12-21 22:47:20.807 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:20.806975+00:00', '1766332040724', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:21.055 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:21.055363+00:00', '1766332040972', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '417.22', '0.52', '119.76']
2025-12-21 22:47:21.056 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:21.056220+00:00', '1766332040972', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '119.76', '0.5', '417.22']
2025-12-21 22:47:21.082 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:21.082658+00:00', '1766332040999', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:21.558 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:21.558794+00:00', '1766332041474', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '417.22', '0.51', '2.02']
2025-12-21 22:47:21.560 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:21.560448+00:00', '1766332041474', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.49', '2.02', '0.5', '417.22']
2025-12-21 22:47:21.591 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:21.591874+00:00', '1766332041507', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:21.973 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:21.973475+00:00', '1766332041883', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '401.32', '0.51', '7.02']
2025-12-21 22:47:21.974 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:21.974881+00:00', '1766332041883', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.49', '7.02', '0.5', '401.32']
2025-12-21 22:47:21.987 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:21.987342+00:00', '1766332041903', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '361.32', '0.51', '7.02']
2025-12-21 22:47:21.988 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:21.988626+00:00', '1766332041903', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.49', '7.02', '0.5', '361.32']
2025-12-21 22:47:22.003 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.003795+00:00', '1766332041910', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:22.013 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.013477+00:00', '1766332041930', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:22.194 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.194162+00:00', '1766332042109', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '356.01', '0.51', '7.02']
2025-12-21 22:47:22.195 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.195718+00:00', '1766332042109', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.49', '7.02', '0.5', '356.01']
2025-12-21 22:47:22.222 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.222286+00:00', '1766332042138', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:22.233 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.233070+00:00', '1766332042142', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '356.01', '0.51', '5.05']
2025-12-21 22:47:22.234 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.234391+00:00', '1766332042142', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.49', '5.05', '0.5', '356.01']
2025-12-21 22:47:22.252 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.252158+00:00', '1766332042169', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:22.298 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.297987+00:00', '1766332042206', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '354.01', '0.51', '5.05']
2025-12-21 22:47:22.298 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.298905+00:00', '1766332042206', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.49', '5.05', '0.5', '354.01']
2025-12-21 22:47:22.316 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.316523+00:00', '1766332042233', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:22.605 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.605813+00:00', '1766332042519', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '364.01', '0.51', '8.73']
2025-12-21 22:47:22.607 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.607321+00:00', '1766332042519', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.49', '8.73', '0.5', '364.01']
2025-12-21 22:47:22.632 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.632341+00:00', '1766332042545', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', None, None, None, None]
2025-12-21 22:47:22.949 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.949081+00:00', '1766332042865', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '378.01', '0.51', '3.73']
2025-12-21 22:47:22.950 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.950672+00:00', '1766332042865', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.49', '3.73', '0.5', '378.01']
2025-12-21 22:47:22.975 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:22.975548+00:00', '1766332042893', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:23.102 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:23.102347+00:00', '1766332043015', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.5', '378.01', '0.52', '206.89']
2025-12-21 22:47:23.103 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:23.103730+00:00', '1766332043015', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', '0.48', '206.89', '0.5', '378.01']
2025-12-21 22:47:23.124 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:23.124538+00:00', '1766332043041', 'btc-updown-15m-1766331900', '48531152250362625232559146362460382786964520311233671681349334346742135927726', 'Down', None, None, None, None]
2025-12-21 22:47:23.226 | INFO | __main__:153 | ROW info: ['2025-12-21T15:47:23.226625+00:00', '1766332043137', 'btc-updown-15m-1766331900', '102461550233645866954278152724465203553987976662425213303747585105611734370853', 'Up', '0.51', '5', '0.52', '200.65']
